passer_player_name,receiver_player_name,pass_location,passResult,pass_count,C,I,IN,total_passes,C %,I %,S %,IN %,R %,left %,middle %,right %,C left %,C middle %,C right %,I left %,I middle %,I right %,S left %,S middle %,S right %,IN left %,IN middle %,IN right %,R left %,R middle %,R right %
M.Ryan,A.Dulin,left,C,4,12,4,0,16,75.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Dulin,left,I,1,12,4,0,16,75.0,25.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Dulin,middle,C,4,12,4,0,16,75.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Dulin,middle,I,2,12,4,0,16,75.0,25.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Dulin,right,C,4,12,4,0,16,75.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Dulin,right,I,1,12,4,0,16,75.0,25.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Pierce,left,C,7,21,10,1,32,65.62,31.25,0.0,3.12,0.0,21.88,0.0,0.0,21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Pierce,left,I,5,21,10,1,32,65.62,31.25,0.0,3.12,0.0,15.62,0.0,0.0,0.0,0.0,0.0,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Pierce,middle,C,4,21,10,1,32,65.62,31.25,0.0,3.12,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Pierce,middle,I,2,21,10,1,32,65.62,31.25,0.0,3.12,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Pierce,middle,IN,1,21,10,1,32,65.62,31.25,0.0,3.12,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0
M.Ryan,A.Pierce,right,C,10,21,10,1,32,65.62,31.25,0.0,3.12,0.0,0.0,0.0,31.25,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,A.Pierce,right,I,3,21,10,1,32,65.62,31.25,0.0,3.12,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,D.Jackson,left,C,7,14,0,0,14,100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,D.Jackson,middle,C,2,14,0,0,14,100.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,D.Jackson,right,C,5,14,0,0,14,100.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,0.0,0.0,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,D.Patmon,middle,C,2,2,3,1,6,33.33,50.0,0.0,16.67,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,D.Patmon,middle,I,1,2,3,1,6,33.33,50.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,D.Patmon,right,I,2,2,3,1,6,33.33,50.0,0.0,16.67,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,D.Patmon,right,IN,1,2,3,1,6,33.33,50.0,0.0,16.67,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0
M.Ryan,J.Taylor,left,C,9,16,7,1,24,66.67,29.17,0.0,4.17,0.0,37.5,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,J.Taylor,left,I,2,16,7,1,24,66.67,29.17,0.0,4.17,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,J.Taylor,middle,C,2,16,7,1,24,66.67,29.17,0.0,4.17,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,J.Taylor,middle,I,2,16,7,1,24,66.67,29.17,0.0,4.17,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,J.Taylor,right,C,5,16,7,1,24,66.67,29.17,0.0,4.17,0.0,0.0,0.0,20.83,0.0,0.0,20.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,J.Taylor,right,I,3,16,7,1,24,66.67,29.17,0.0,4.17,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,J.Taylor,right,IN,1,16,7,1,24,66.67,29.17,0.0,4.17,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0
M.Ryan,J.Woods,left,C,4,6,4,0,10,60.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,J.Woods,middle,C,1,6,4,0,10,60.0,40.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,J.Woods,middle,I,1,6,4,0,10,60.0,40.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,J.Woods,right,C,1,6,4,0,10,60.0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,J.Woods,right,I,3,6,4,0,10,60.0,40.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,K.Granson,left,C,7,15,5,1,21,71.43,23.81,0.0,4.76,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,K.Granson,left,I,3,15,5,1,21,71.43,23.81,0.0,4.76,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,K.Granson,middle,C,1,15,5,1,21,71.43,23.81,0.0,4.76,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,K.Granson,middle,IN,1,15,5,1,21,71.43,23.81,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0
M.Ryan,K.Granson,right,C,7,15,5,1,21,71.43,23.81,0.0,4.76,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,K.Granson,right,I,2,15,5,1,21,71.43,23.81,0.0,4.76,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,M.Alie-Cox,left,C,3,10,4,0,14,71.43,28.57,0.0,0.0,0.0,21.43,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,M.Alie-Cox,left,I,3,10,4,0,14,71.43,28.57,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,M.Alie-Cox,middle,C,4,10,4,0,14,71.43,28.57,0.0,0.0,0.0,0.0,28.57,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,M.Alie-Cox,right,C,3,10,4,0,14,71.43,28.57,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,M.Alie-Cox,right,I,1,10,4,0,14,71.43,28.57,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,M.Pittman,left,C,15,43,15,2,60,71.67,25.0,0.0,3.33,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,M.Pittman,left,I,7,43,15,2,60,71.67,25.0,0.0,3.33,0.0,11.67,0.0,0.0,0.0,0.0,0.0,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,M.Pittman,middle,C,16,43,15,2,60,71.67,25.0,0.0,3.33,0.0,0.0,26.67,0.0,0.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M.Ryan,M.Pittman,middle,I,5,43,15,2,60,71.67,25.0,0.0,3.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
