nflId,displayName,position,Team,final_rating
34452.0,Matthew Stafford,QB,LA,1
42837.0,Malcolm Brown,RB,LA,1
47853.0,Darrell Henderson,RB,LA,3
52460.0,Cam Akers,RB,LA,9
55145.0,Ronnie Rivers,RB,LA,1
41290.0,Allen Robinson,WR,LA,5
44881.0,Cooper Kupp,WR,LA,9
46830.0,Brandon Powell,WR,LA,1
52465.0,Van Jefferson,WR,LA,1
53486.0,Tutu Atwell,WR,LA,1
53678.0,Ben Skowronek,WR,LA,1
43399.0,Tyler Higbee,TE,LA,9
52544.0,Brycen Hopkins,TE,LA,1
36785.0,Ty Nsekhe,T,LA,1
42400.0,Rob Havenstein,T,LA,9
46158.0,Joseph Noteboom,T,LA,1
48786.0,Chandler Brewer,T,LA,1
53868.0,Alaric Jackson,T,LA,2
40089.0,Oday Aboushi,G,LA,1
46338.0,Jeremiah Kolone,G,LA,9
47880.0,Bobby Evans,G,LA,1
47952.0,David Edwards,G,LA,1
46180.0,Brian Allen,C,LA,1
46376.0,Coleman Shelton,C,LA,1
43298.0,Leonard Floyd,DE,LA,1
41239.0,Aaron Donald,DT,LA,1
43335.0,A'Shawn Robinson,DT,LA,9
47917.0,Greg Gaines,NT,LA,1
38577.0,Bobby Wagner,LB,LA,9
47939.0,Justin Hollins,LB,LA,8
52492.0,Terrell Lewis,LB,LA,1
53532.0,Ernest Jones,LB,LA,7
42816.0,Troy Hill,CB,LA,9
43294.0,Jalen Ramsey,CB,LA,9
46686.0,Grant Haley,CB,LA,1
47862.0,David Long,CB,LA,4
53559.0,Robert Rochell,CB,LA,1
54677.0,Derion Kendrick,CB,LA,5
47844.0,Taylor Rapp,SS,LA,9
48026.0,Nick Scott,SS,LA,1
52512.0,Terrell Burgess,FS,LA,1
52607.0,Jordan Fuller,FS,LA,9
42345.0,Marcus Mariota,QB,ATL,1
39975.0,Cordarrelle Patterson,RB,ATL,1
41712.0,Damien Williams,RB,ATL,1
53612.0,Avery Williams,RB,ATL,2
54042.0,Caleb Huntley,RB,ATL,3
54616.0,Tyler Allgeier,RB,ATL,9
41808.0,Keith Smith,FB,ATL,1
42899.0,Damiere Byrd,WR,ATL,1
46992.0,KhaDarel Hodge,WR,ATL,1
48374.0,Olamide Zaccheaus,WR,ATL,9
52489.0,Bryan Edwards,WR,ATL,3
54473.0,Drake London,WR,ATL,1
42486.0,MyCole Pruitt,TE,ATL,1
45355.0,Anthony Firkser,TE,ATL,6
48723.0,Parker Hesse,TE,ATL,7
53433.0,Kyle Pitts,TE,ATL,9
41232.0,Jake Matthews,T,ATL,1
47814.0,Kaleb McGary,T,ATL,9
45550.0,Elijah Wilkinson,G,ATL,1
46282.0,Colby Gossett,G,ATL,1
47797.0,Chris Lindstrom,G,ATL,1
52486.0,Matt Hennessy,C,ATL,1
53543.0,Drew Dalman,C,ATL,1
53577.0,Ta'Quon Graham,DE,ATL,1
42480.0,Grady Jarrett,DT,ATL,7
46771.0,Abdullah Anderson,DT,ATL,1
46841.0,Matt Dickerson,DT,ATL,5
48520.0,Anthony Rush,DT,ATL,9
55173.0,Timmy Horne,DT,ATL,7
46091.0,Rashaan Evans,LB,ATL,9
46135.0,Lorenzo Carter,LB,ATL,7
48013.0,Quinton Bell,LB,ATL,1
52527.0,Mykal Walker,LB,ATL,9
53611.0,Adetokunbo Ogundeji,LB,ATL,8
54503.0,Arnold Ebiketie,LB,ATL,8
54523.0,Troy Andersen,LB,ATL,1
55175.0,Nate Landman,LB,ATL,3
38592.0,Casey Hayward,CB,ATL,5
46127.0,Isaiah Oliver,CB,ATL,8
46278.0,Cornell Armstrong,CB,ATL,6
46823.0,Mike Ford,CB,ATL,3
52272.0,Dee Alford,CB,ATL,2
52424.0,A.J. Terrell,CB,ATL,9
53537.0,Darren Hall,CB,ATL,1
42901.0,Dean Marlowe,SS,ATL,9
53469.0,Richie Grant,SS,ATL,1
39908.0,Erik Harris,FS,ATL,9
52542.0,Jaylinn Hawkins,FS,ATL,1
46070.0,Baker Mayfield,QB,CAR,1
44820.0,Christian McCaffrey,RB,CAR,9
53555.0,Chuba Hubbard,RB,CAR,3
53746.0,Spencer Brown,RB,CAR,4
55014.0,Raheem Blackshear,RB,CAR,1
46093.0,D.J. Moore,WR,CAR,9
52450.0,Laviska Shenault,WR,CAR,1
53488.0,Terrace Marshall,WR,CAR,2
53633.0,Shi Smith,WR,CAR,3
46170.0,Ian Thomas,TE,CAR,1
52659.0,Stephen Sullivan,TE,CAR,6
52858.0,Giovanni Ricci,TE,CAR,1
53512.0,Tommy Tremble,TE,CAR,9
44876.0,Taylor Moton,T,CAR,1
53499.0,Brady Christensen,T,CAR,1
54471.0,Ikem Ekwonu,T,CAR,9
46102.0,Austin Corbett,G,CAR,1
44882.0,Pat Elflein,C,CAR,1
46284.0,Bradley Bozeman,C,CAR,1
43441.0,Matt Ioannidis,DT,CAR,5
52415.0,Derrick Brown,DT,CAR,1
52592.0,Bravvion Roy,DT,CAR,9
42368.0,Shaq Thompson,LB,CAR,5
43797.0,Cory Littleton,LB,CAR,9
46205.0,Marquis Haynes,LB,CAR,1
46527.0,Frankie Luvu,LB,CAR,3
47799.0,Brian Burns,LB,CAR,3
52446.0,Yetur Gross-Matos,LB,CAR,3
46124.0,Donte Jackson,CB,CAR,8
48495.0,Tae Hayes,CB,CAR,1
52417.0,C.J. Henderson,CB,CAR,6
53437.0,Jaycee Horn,CB,CAR,8
53595.0,Keith Taylor,CB,CAR,9
43407.0,Juston Burris,SS,CAR,1
45004.0,Xavier Woods,FS,CAR,1
52472.0,Jeremy Chinn,FS,CAR,2
52852.0,Myles Hartsfield,FS,CAR,9
53440.0,Justin Fields,QB,CHI,1
47856.0,David Montgomery,RB,CHI,9
53646.0,Khalil Herbert,RB,CHI,1
46113.0,Dante Pettis,WR,CHI,1
46276.0,Equanimeous St. Brown,WR,CHI,4
47815.0,N'Keal Harry,WR,CHI,1
52581.0,Darnell Mooney,WR,CHI,9
54536.0,Velus Jones,WR,CHI,1
40149.0,Ryan Griffin,TE,CHI,1
47904.0,Trevon Wesco,TE,CHI,3
52451.0,Cole Kmet,TE,CHI,9
38553.0,Riley Reiff,T,CHI,1
53468.0,Teven Jenkins,T,CHI,1
53580.0,Larry Borom,T,CHI,9
54633.0,Braxton Jones,T,CHI,3
41324.0,Michael Schofield,G,CHI,1
43345.0,Cody Whitehair,G,CHI,1
44068.0,Lucas Patrick,C,CHI,1
48159.0,Sam Mustipher,C,CHI,9
45009.0,Al-Quadin Muhammad,DE,CHI,9
54639.0,Dominique Robinson,DE,CHI,1
55016.0,Kingsley Jonathan,DE,CHI,5
42443.0,Angelo Blackson,DT,CHI,1
46153.0,Justin Jones,DT,CHI,9
41595.0,Mike Pennel,NT,CHI,9
47973.0,Armon Watts,NT,CHI,1
37087.0,Robert Quinn,LB,CHI,1
45345.0,Nicholas Morrow,LB,CHI,9
46077.0,Roquan Smith,LB,CHI,3
46290.0,Matthew Adams,LB,CHI,2
52563.0,Trevis Gipson,LB,CHI,9
52458.0,Jaylon Johnson,CB,CHI,1
52571.0,Kindle Vildor,CB,CHI,4
54504.0,Kyler Gordon,CB,CHI,1
54778.0,Jaylon Jones,CB,CHI,9
54513.0,Jaquan Brisker,SS,CHI,1
43474.0,DeAndre Houston-Carson,FS,CHI,9
44925.0,Eddie Jackson,FS,CHI,1
52409.0,Joe Burrow,QB,CIN,1
44860.0,Joe Mixon,RB,CIN,3
44927.0,Samaje Perine,RB,CIN,1
53631.0,Chris Evans,RB,CIN,9
43344.0,Tyler Boyd,WR,CIN,9
43495.0,Mike Thomas,WR,CIN,1
48471.0,Trenton Irwin,WR,CIN,1
52441.0,Tee Higgins,WR,CIN,2
53434.0,Ja'Marr Chase,WR,CIN,2
46094.0,Hayden Hurst,TE,CIN,9
52499.0,Devin Asiasi,TE,CIN,1
52673.0,Mitchell Wilcox,TE,CIN,1
42654.0,La'el Collins,T,CIN,9
47794.0,Jonah Williams,T,CIN,1
46163.0,Alex Cappa,G,CIN,1
52588.0,Hakeem Adeniji,G,CIN,1
54601.0,Cordell Volson,G,CIN,9
43510.0,Ted Karras,C,CIN,1
44915.0,Trey Hendrickson,DE,CIN,3
46146.0,Sam Hubbard,DE,CIN,1
53498.0,Joseph Ossai,DE,CIN,9
46138.0,B.J. Hill,DT,CIN,1
43455.0,D.J. Reader,NT,CIN,9
45226.0,Josh Tupou,NT,CIN,1
47855.0,Germaine Pratt,LB,CIN,1
52473.0,Logan Wilson,LB,CIN,6
52515.0,Akeem Davis-Gaither,LB,CIN,9
43299.0,Eli Apple,CB,CIN,9
43641.0,Mike Hilton,CB,CIN,6
44872.0,Chidobe Awuzie,CB,CIN,7
46215.0,Tre Flowers,CB,CIN,3
46630.0,Jalen Davis,CB,CIN,1
54525.0,Cam Taylor-Britt,CB,CIN,3
43350.0,Vonn Bell,SS,CIN,1
46123.0,Jessie Bates,FS,CIN,1
43290.0,Jared Goff,QB,DET,1
44947.0,Jamaal Williams,RB,DET,9
46320.0,Justin Jackson,RB,DET,1
48707.0,Craig Reynolds,RB,DET,1
52443.0,D'Andre Swift,RB,DET,6
43584.0,Kalif Raymond,WR,DET,1
44930.0,Josh Reynolds,WR,DET,1
46130.0,D.J. Chark,WR,DET,1
48680.0,Tom Kennedy,WR,DET,1
52574.0,Quintez Cephus,WR,DET,1
53541.0,Amon-Ra St. Brown,WR,DET,9
47791.0,T.J. Hockenson,TE,DET,9
53739.0,Shane Zylstra,TE,DET,1
53959.0,Brock Wright,TE,DET,1
43305.0,Taylor Decker,T,DET,9
45721.0,Dan Skipper,T,DET,1
53436.0,Penei Sewell,T,DET,8
52483.0,Jonah Jackson,G,DET,1
52529.0,Logan Stenberg,G,DET,1
46089.0,Frank Ragnow,C,DET,1
46679.0,Evan Brown,C,DET,9
44834.0,Charles Harris,DE,DET,5
47900.0,Austin Bryant,DE,DET,1
47918.0,John Cominsky,DE,DET,5
54467.0,Aidan Hutchinson,DE,DET,8
54511.0,Josh Paschal,DE,DET,9
47975.0,Isaiah Buggs,DT,DET,9
52743.0,Benito Jones,DT,DET,9
53501.0,Alim McNeill,DT,DET,1
55030.0,Demetrius Taylor,DT,DET,7
44888.0,Alex Anzalone,LB,DET,9
46958.0,Chris Board,LB,DET,4
48458.0,Anthony Pittman,LB,DET,2
52475.0,Julian Okwara,LB,DET,2
53542.0,Derrick Barnes,LB,DET,9
54653.0,Malcolm Rodriguez,LB,DET,1
46099.0,Mike Hughes,CB,DET,3
47929.0,Amani Oruwariye,CB,DET,1
52411.0,Jeff Okudah,CB,DET,9
53957.0,A.J. Parker,CB,DET,3
47864.0,Will Harris,SS,DET,1
46151.0,Tracy Walker,FS,DET,1
46259.0,DeShon Elliott,FS,DET,9
48454.0,C.J. Moore,FS,DET,1
52913.0,Bobby Price,FS,DET,1
52980.0,Juju Hughes,FS,DET,3
54562.0,Kerby Joseph,FS,DET,9
43496.0,Jeff Driskel,QB,HOU,1
53496.0,Davis Mills,QB,HOU,1
40138.0,Rex Burkhead,RB,HOU,9
54572.0,Dameon Pierce,RB,HOU,1
55042.0,Troy Hairston,FB,HOU,1
41246.0,Brandin Cooks,WR,HOU,3
42372.0,Phillip Dorsett,WR,HOU,1
42419.0,Chris Conley,WR,HOU,1
43396.0,Chris Moore,WR,HOU,9
52569.0,Tyler Johnson,WR,HOU,1
53518.0,Nico Collins,WR,HOU,2
44831.0,O.J. Howard,TE,HOU,1
45339.0,Pharaoh Brown,TE,HOU,1
46167.0,Jordan Akins,TE,HOU,9
53576.0,Brevin Jordan,TE,HOU,1
43302.0,Laremy Tunsil,T,HOU,9
47806.0,Tytus Howard,T,HOU,1
52534.0,Charlie Heck,T,HOU,1
42410.0,A.J. Cann,G,HOU,9
54480.0,Kenyon Green,G,HOU,1
41293.0,Justin Britt,C,HOU,1
41630.0,Justin McCray,C,HOU,1
46224.0,Scott Quessenberry,C,HOU,1
53659.0,Jimmy Morrissey,C,HOU,1
35470.0,Jerry Hughes,DE,HOU,9
37841.0,Mario Addison,DE,HOU,4
46148.0,Rasheem Green,DE,HOU,9
46229.0,Ogbonnia Okoronkwo,DE,HOU,1
46796.0,Demone Harris,DE,HOU,1
52498.0,Jonathan Greenard,DE,HOU,6
43356.0,Maliek Collins,DT,HOU,7
44922.0,Jaleel Johnson,DT,HOU,1
53624.0,Roy Lopez,DT,HOU,9
53712.0,Michael Dwumfour,DT,HOU,2
55045.0,Kurt Hinish,DT,HOU,3
41300.0,Christian Kirksey,LB,HOU,9
43497.0,Kamu Grugier-Hill,LB,HOU,6
47940.0,Blake Cashman,LB,HOU,6
53599.0,Garret Wallow,LB,HOU,1
54540.0,Christian Harris,LB,HOU,7
42441.0,Steven Nelson,CB,HOU,8
44964.0,Desmond King,CB,HOU,9
54468.0,Derek Stingley,CB,HOU,1
46669.0,Jonathan Owens,SS,HOU,1
54502.0,Jalen Pitre,FS,HOU,1
52413.0,Tua Tagovailoa,QB,MIA,9
54712.0,Skylar Thompson,QB,MIA,1
42718.0,Raheem Mostert,RB,MIA,9
46203.0,Chase Edmonds,RB,MIA,1
48233.0,Alec Ingold,FB,MIA,1
43454.0,Tyreek Hill,WR,MIA,9
46277.0,Cedrick Wilson,WR,MIA,1
46671.0,Trent Sherfield,WR,MIA,4
53435.0,Jaylen Waddle,WR,MIA,2
46111.0,Mike Gesicki,TE,MIA,9
46192.0,Durham Smythe,TE,MIA,2
53510.0,Hunter Long,TE,MIA,1
40023.0,Terron Armstead,T,MIA,1
43447.0,Brandon Shell,T,MIA,1
47820.0,Greg Little,T,MIA,1
52426.0,Austin Jackson,T,MIA,1
52447.0,Robert Hunt,G,MIA,9
53471.0,Liam Eichenberg,G,MIA,1
53861.0,Robert Jones,G,MIA,1
46119.0,Connor Williams,C,MIA,1
43321.0,Emmanuel Ogbah,DE,MIA,1
46307.0,Zach Sieler,DE,MIA,9
47796.0,Christian Wilkins,DE,MIA,1
40030.0,John Jenkins,DT,MIA,1
52464.0,Raekwon Davis,NT,MIA,1
38548.0,Melvin Ingram,LB,MIA,5
42444.0,Trey Flowers,LB,MIA,2
43503.0,Elandon Roberts,LB,MIA,4
44174.0,Sam Eguavoen,LB,MIA,8
44887.0,Duke Riley,LB,MIA,9
46074.0,Bradley Chubb,LB,MIA,3
46142.0,Jerome Baker,LB,MIA,6
47934.0,Andrew Van Ginkel,LB,MIA,1
53447.0,Jaelan Phillips,LB,MIA,6
54567.0,Channing Tindall,LB,MIA,3
38707.0,Justin Bethel,CB,MIA,6
43327.0,Xavien Howard,CB,MIA,1
46312.0,Keion Crossen,CB,MIA,7
48476.0,Nik Needham,CB,MIA,1
52438.0,Noah Igbinoghene,CB,MIA,9
54936.0,Kader Kohou,CB,MIA,1
42390.0,Eric Rowe,SS,MIA,1
46501.0,Elijah Campbell,SS,MIA,5
53465.0,Jevon Holland,SS,MIA,8
54937.0,Verone McKinley,SS,MIA,9
52478.0,Brandon Jones,FS,MIA,1
33099.0,Joe Flacco,QB,NYJ,1
53431.0,Zach Wilson,QB,NYJ,9
47969.0,Ty Johnson,RB,NYJ,9
53536.0,Michael Carter,RB,NYJ,1
54501.0,Breece Hall,RB,NYJ,9
44817.0,Corey Davis,WR,NYJ,3
46279.0,Braxton Berrios,WR,NYJ,1
48657.0,Jeff Smith,WR,NYJ,1
52467.0,Denzel Mims,WR,NYJ,1
53463.0,Elijah Moore,WR,NYJ,3
54475.0,Garrett Wilson,WR,NYJ,9
42500.0,C.J. Uzomah,TE,NYJ,9
46226.0,Tyler Conklin,TE,NYJ,8
53047.0,Lawrence Cager,TE,NYJ,1
53715.0,Kenny Yeboah,TE,NYJ,1
54566.0,Jeremy Ruckert,TE,NYJ,1
33107.0,Duane Brown,T,NYJ,9
42364.0,Cedric Ogbuehi,T,NYJ,1
43586.0,George Fant,T,NYJ,1
54576.0,Max Mitchell,T,NYJ,1
42371.0,Laken Tomlinson,G,NYJ,1
48513.0,Nate Herbig,G,NYJ,1
53443.0,Alijah Vera-Tucker,G,NYJ,1
43433.0,Connor McGovern,C,NYJ,1
38589.0,Vinny Curry,DE,NYJ,1
44929.0,Carl Lawson,DE,NYJ,9
46204.0,John Franklin-Myers,DE,NYJ,5
53053.0,Bryce Huff,DE,NYJ,3
54582.0,Micheal Clemons,DE,NYJ,4
43301.0,Sheldon Rankins,DT,NYJ,9
44815.0,Solomon Thomas,DT,NYJ,1
46141.0,Nathan Shepherd,DT,NYJ,1
47786.0,Quinnen Williams,NT,NYJ,1
41243.0,C.J. Mosley,LB,NYJ,9
42467.0,Kwon Alexander,LB,NYJ,1
47881.0,Quincy Williams,LB,NYJ,6
53575.0,Jamien Sherwood,LB,NYJ,2
54491.0,Jermaine Johnson,LB,NYJ,2
46211.0,D.J. Reed,CB,NYJ,8
52566.0,Bryce Hall,CB,NYJ,1
53583.0,Michael Carter,CB,NYJ,9
53629.0,Brandin Echols,CB,NYJ,9
54469.0,Ahmad Gardner,CB,NYJ,7
41270.0,Lamarcus Joyner,SS,NYJ,9
46186.0,Jordan Whitehead,SS,NYJ,1
42831.0,Taylor Heinicke,QB,WAS,1
43291.0,Carson Wentz,QB,WAS,9
43722.0,J.D. McKissic,RB,WAS,9
52474.0,Antonio Gibson,RB,WAS,1
54563.0,Brian Robinson,RB,WAS,4
44852.0,Curtis Samuel,WR,WAS,9
46362.0,Cam Sims,WR,WAS,1
47859.0,Terry McLaurin,WR,WAS,1
53511.0,Dyami Brown,WR,WAS,1
53687.0,Dax Milne,WR,WAS,1
54481.0,Jahan Dotson,WR,WAS,1
41349.0,Logan Thomas,TE,WAS,8
53553.0,John Bates,TE,WAS,9
54614.0,Cole Turner,TE,WAS,1
54846.0,Armani Rogers,TE,WAS,2
41475.0,Charles Leno,T,WAS,1
41563.0,Cornelius Lucas,T,WAS,1
41321.0,Trai Turner,G,WAS,9
41939.0,Andrew Norwell,G,WAS,9
43484.0,Wes Schweitzer,G,WAS,1
52516.0,Saahdiq Charles,G,WAS,1
53480.0,Samuel Cosmi,G,WAS,3
41707.0,Tyler Larsen,C,WAS,1
43339.0,Nick Martin,C,WAS,1
45012.0,Chase Roullier,C,WAS,9
42331.0,Efe Obada,DE,WAS,8
47809.0,Montez Sweat,DE,WAS,9
48566.0,Daniel Wise,DE,WAS,1
52637.0,James Smith-Williams,DE,WAS,9
52641.0,Casey Toohill,DE,WAS,3
53675.0,Shaka Toney,DE,WAS,3
44829.0,Jonathan Allen,DT,WAS,2
46082.0,Daron Payne,DT,WAS,1
54643.0,John Ridgeway,DT,WAS,9
39998.0,Jon Bostic,LB,WAS,2
42512.0,David Mayo,LB,WAS,9
47956.0,Cole Holcomb,LB,WAS,1
53448.0,Jamin Davis,LB,WAS,1
43313.0,William Jackson,CB,WAS,4
43373.0,Kendall Fuller,CB,WAS,3
46329.0,Danny Johnson,CB,WAS,3
53503.0,Benjamin St-Juste,CB,WAS,9
53642.0,Rachad Wildgoose,CB,WAS,1
42488.0,Bobby McCain,SS,WAS,9
46649.0,Jeremy Reaves,SS,WAS,8
52624.0,Kamren Curl,SS,WAS,1
53592.0,Darrick Forrest,FS,WAS,1
47784.0,Kyler Murray,QB,ARI,1
44917.0,James Conner,RB,ARI,9
