passer_player_name,receiver_player_name,pass_location,passResult,pass_count,C,I,IN,total_passes,C %,I %,S %,IN %,R %,left %,middle %,right %,C left %,C middle %,C right %,I left %,I middle %,I right %,S left %,S middle %,S right %,IN left %,IN middle %,IN right %,R left %,R middle %,R right %
L.Jackson,D.Duvernay,left,C,9,24,7,1,32,75.0,21.88,0.0,3.12,0.0,28.12,0.0,0.0,28.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Duvernay,left,I,3,24,7,1,32,75.0,21.88,0.0,3.12,0.0,9.38,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Duvernay,middle,C,4,24,7,1,32,75.0,21.88,0.0,3.12,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Duvernay,middle,I,3,24,7,1,32,75.0,21.88,0.0,3.12,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Duvernay,right,C,11,24,7,1,32,75.0,21.88,0.0,3.12,0.0,0.0,0.0,34.38,0.0,0.0,34.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Duvernay,right,I,1,24,7,1,32,75.0,21.88,0.0,3.12,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Duvernay,right,IN,1,24,7,1,32,75.0,21.88,0.0,3.12,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0
L.Jackson,D.Jackson,left,C,1,1,1,0,2,50.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Jackson,right,I,1,1,1,0,2,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Robinson,left,C,3,16,11,2,29,55.17,37.93,0.0,6.9,0.0,10.34,0.0,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Robinson,left,I,3,16,11,2,29,55.17,37.93,0.0,6.9,0.0,10.34,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Robinson,left,IN,1,16,11,2,29,55.17,37.93,0.0,6.9,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Robinson,middle,C,5,16,11,2,29,55.17,37.93,0.0,6.9,0.0,0.0,17.24,0.0,0.0,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Robinson,middle,I,4,16,11,2,29,55.17,37.93,0.0,6.9,0.0,0.0,13.79,0.0,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Robinson,right,C,8,16,11,2,29,55.17,37.93,0.0,6.9,0.0,0.0,0.0,27.59,0.0,0.0,27.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Robinson,right,I,4,16,11,2,29,55.17,37.93,0.0,6.9,0.0,0.0,0.0,13.79,0.0,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,D.Robinson,right,IN,1,16,11,2,29,55.17,37.93,0.0,6.9,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0
L.Jackson,G.Edwards,right,I,1,0,1,0,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,I.Likely,left,C,3,15,13,0,28,53.57,46.43,0.0,0.0,0.0,10.71,0.0,0.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,I.Likely,left,I,4,15,13,0,28,53.57,46.43,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,I.Likely,middle,C,5,15,13,0,28,53.57,46.43,0.0,0.0,0.0,0.0,17.86,0.0,0.0,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,I.Likely,middle,I,5,15,13,0,28,53.57,46.43,0.0,0.0,0.0,0.0,17.86,0.0,0.0,0.0,0.0,0.0,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,I.Likely,right,C,7,15,13,0,28,53.57,46.43,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,I.Likely,right,I,4,15,13,0,28,53.57,46.43,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Dobbins,left,C,2,6,0,0,6,100.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Dobbins,middle,C,2,6,0,0,6,100.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Dobbins,right,C,2,6,0,0,6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Hill,left,C,3,5,0,0,5,100.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Hill,middle,C,1,5,0,0,5,100.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Hill,right,C,1,5,0,0,5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Oliver,middle,C,3,6,4,0,10,60.0,40.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Oliver,middle,I,2,6,4,0,10,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Oliver,right,C,3,6,4,0,10,60.0,40.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Oliver,right,I,2,6,4,0,10,60.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Proche,left,C,3,6,2,0,8,75.0,25.0,0.0,0.0,0.0,37.5,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Proche,middle,C,2,6,2,0,8,75.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Proche,middle,I,1,6,2,0,8,75.0,25.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Proche,right,C,1,6,2,0,8,75.0,25.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,J.Proche,right,I,1,6,2,0,8,75.0,25.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Jackson,K.Drake,left,C,5,9,2,0,11,81.82,18.18,0.0,0.0,0.0,45.45,0.0,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
